name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"25.0173, 121.5398",2023-12-07T02:00:00,15.3,15.3,13.2,87.29,0,33.3,,0,0,2.9,2.9,216.5,1018,37,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"25.0173, 121.5398",2023-12-07T03:00:00,15.2,15.2,12.7,85.03,0.1,23.8,rain,0,0,2.9,2.9,175.9,1018,90.5,24.1,0,0,0,10,Overcast,cloudy,
"25.0173, 121.5398",2023-12-07T04:00:00,15.7,15.7,12.7,82.34,0,23.8,,0,0,3.6,3.2,127.9,1018,79.9,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"25.0173, 121.5398",2023-12-07T05:00:00,15.7,15.7,12.3,80.21,0,23.8,,0,0,4.3,4.7,119.5,1018,45.2,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"25.0173, 121.5398",2023-12-07T06:00:00,15.3,15.3,11.4,77.55,0,23.8,,0,0,5.8,6.1,115.4,1019,0.3,24.1,0,0,0,10,Clear,clear-night,
"25.0173, 121.5398",2023-12-07T07:00:00,15.2,15.2,11.1,76.51,0,23.8,,0,0,7.9,6.5,111.8,1020,2.7,24.1,13,0,0,10,Clear,clear-day,
"25.0173, 121.5398",2023-12-07T08:00:00,16.6,16.6,11.3,70.9,0,23.8,,0,0,19.8,7.2,94.4,1020,5.1,24.1,161,0.6,2,10,Clear,clear-day,
"25.0173, 121.5398",2023-12-07T09:00:00,17.9,17.9,10.4,61.51,0,0,,0,0,19.4,13.7,76.2,1020,4.4,24.1,360,1.3,4,10,Clear,clear-day,
"25.0173, 121.5398",2023-12-07T10:00:00,18.6,18.6,9.8,56.55,0,0,,0,0,19.4,15.5,76.7,1020,3.2,24.1,528,1.9,5,10,Clear,clear-day,
"25.0173, 121.5398",2023-12-07T11:00:00,19.1,19.1,9.5,53.72,0,0,,0,0,19.1,16.9,78,1020,3.2,24.1,646,2.3,6,10,Clear,clear-day,
"25.0173, 121.5398",2023-12-07T12:00:00,19.6,19.6,8.9,50.01,0,0,,0,0,20.2,17.3,80.2,1019,1.4,24.1,701,2.5,7,10,Clear,clear-day,
"25.0173, 121.5398",2023-12-07T13:00:00,19.9,19.9,8.4,47.45,0,0,,0,0,20.9,18,79.9,1018,0,24.1,697,2.5,7,10,Clear,clear-day,
"25.0173, 121.5398",2023-12-07T14:00:00,19.9,19.9,8.3,47.13,0,0,,0,0,21.6,18.7,83.1,1017,0.2,24.1,614,2.2,6,10,Clear,clear-day,
"25.0173, 121.5398",2023-12-07T15:00:00,19.6,19.6,8.4,48.35,0,0,,0,0,22.7,19.1,88.9,1017,0,24.1,468,1.7,5,10,Clear,clear-day,
"25.0173, 121.5398",2023-12-07T16:00:00,18.6,18.6,8.9,53.23,0,0,,0,0,24.1,18.4,95.1,1017,2.3,24.1,277,1,3,10,Clear,clear-day,
"25.0173, 121.5398",2023-12-07T17:00:00,17.1,17.1,9.1,59.29,0,0,,0,0,27.4,16.2,96,1018,0.1,24.1,72,0.3,1,10,Clear,clear-day,
"25.0173, 121.5398",2023-12-07T18:00:00,16.2,16.2,9.1,62.78,0,0,,0,0,28.4,14.4,96.2,1018,5,24.1,0,0,0,10,Clear,clear-night,
"25.0173, 121.5398",2023-12-07T19:00:00,15.6,15.6,9.2,65.68,0,0,,0,0,28.8,14,95.9,1019,41.4,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"25.0173, 121.5398",2023-12-07T20:00:00,15.2,15.2,9.2,67.39,0,0,,0,0,28.1,13.7,97.4,1019,21.9,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"25.0173, 121.5398",2023-12-07T21:00:00,14.9,14.9,9.3,69.16,0,0,,0,0,25.9,12.6,101,1019,5,24.1,0,0,0,10,Clear,clear-night,
"25.0173, 121.5398",2023-12-07T22:00:00,14.7,14.7,9.2,69.59,0,0,,0,0,22.7,11.5,103.5,1018,5,24.1,0,0,0,10,Clear,clear-night,
"25.0173, 121.5398",2023-12-07T23:00:00,14.4,14.4,9.3,71.43,0,0,,0,0,20.2,10.8,107.7,1018,35,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,
"25.0173, 121.5398",2023-12-08T00:00:00,14.1,14.1,9.3,72.83,0,0,,0,0,16.9,10.1,113.6,1018,5,24.1,0,0,0,10,Clear,clear-night,
"25.0173, 121.5398",2023-12-08T01:00:00,13.9,13.9,9.3,73.78,0,0,,0,0,14.4,9.4,119.1,1018,1.5,24.1,0,0,0,10,Clear,clear-night,
"25.0173, 121.5398",2023-12-08T02:00:00,13.7,13.7,9.3,74.75,0,0,,0,0,13.7,9.4,119.5,1017,4,24.1,0,0,0,10,Clear,clear-night,
"25.0173, 121.5398",2023-12-08T03:00:00,13.6,13.6,9.3,75.08,0,0,,0,0,12.8,9.2,122.2,1017,3.6,24.1,0,0,0,10,Clear,clear-night,
"25.0173, 121.5398",2023-12-08T04:00:00,13.6,13.6,9.3,75.41,0,0,,0,0,12,9.1,125,1017,3.2,24.1,0,0,0,10,Clear,clear-night,
"25.0173, 121.5398",2023-12-08T05:00:00,13.6,13.6,9.4,75.74,0,0,,0,0,11.2,9,127.7,1017,2.8,24.1,0,0,0,10,Clear,clear-night,
"25.0173, 121.5398",2023-12-08T06:00:00,14.3,14.3,9.7,73.54,0,0,,0,0,11.3,8.4,127.3,1017.7,3.3,24.1,20,0.1,0,10,Clear,clear-night,
"25.0173, 121.5398",2023-12-08T07:00:00,15.1,15.1,9.9,71.41,0,0,,0,0,11.4,7.8,126.9,1018.3,3.7,24.1,40,0.1,0,10,Clear,clear-day,
"25.0173, 121.5398",2023-12-08T08:00:00,15.9,15.9,10.3,69.36,0,0,,0,0,11.5,7.2,126.5,1019,4.2,24.1,60,0.2,1,10,Clear,clear-day,
"25.0173, 121.5398",2023-12-08T09:00:00,17.7,17.7,10.5,62.58,0,0,,0,0,11.4,7.7,124.2,1018.7,4,24.1,215,0.8,2,10,Clear,clear-day,
"25.0173, 121.5398",2023-12-08T10:00:00,19.6,19.6,10.7,56.56,0,0,,0,0,11.3,8.2,121.9,1018.3,3.8,24.1,370,1.3,4,10,Clear,clear-day,
"25.0173, 121.5398",2023-12-08T11:00:00,21.5,21.5,11,51.19,0,0,,0,0,11.2,8.6,119.6,1018,3.6,24.1,525,1.9,5,10,Clear,clear-day,
"25.0173, 121.5398",2023-12-08T12:00:00,22.1,22.1,10.8,48.5,0,0,,0,0,9,6.8,113.3,1017,2.7,24.1,574.3,2.1,6,10,Clear,clear-day,
"25.0173, 121.5398",2023-12-08T13:00:00,22.8,22.8,10.6,45.96,0,0,,0,0,6.8,5,107.1,1016,1.9,24.1,623.7,2.2,6,10,Clear,clear-day,
"25.0173, 121.5398",2023-12-08T14:00:00,23.5,23.5,10.4,43.56,0,0,,0,0,4.7,3.2,100.8,1015,1,24.1,673,2.4,7,10,Clear,clear-day,
"25.0173, 121.5398",2023-12-08T15:00:00,22.3,22.3,11,48.77,0,0,,0,0,6.4,4.3,107,1015.3,2.3,24.1,537.7,1.9,5,10,Clear,clear-day,
"25.0173, 121.5398",2023-12-08T16:00:00,21.2,21.2,11.7,54.63,0,0,,0,0,8,5.4,113.1,1015.7,3.7,24.1,402.3,1.5,4,10,Clear,clear-day,
"25.0173, 121.5398",2023-12-08T17:00:00,20.1,20.1,12.4,61.21,0,0,,0,0,9.7,6.5,119.3,1016,5,24.1,267,1,3,10,Clear,clear-day,
"25.0173, 121.5398",2023-12-08T18:00:00,19.3,19.3,12.6,65.04,0,0,,0,0,10,6.8,123.8,1016.7,5,24.1,178,0.7,0,10,Clear,clear-night,
"25.0173, 121.5398",2023-12-08T19:00:00,18.5,18.5,12.8,69.13,0,0,,0,0,10.2,7.2,128.3,1017.3,5,24.1,89,0.3,0,10,Clear,clear-night,
"25.0173, 121.5398",2023-12-08T20:00:00,17.8,17.8,13,73.49,0,0,,0,0,10.4,7.6,132.8,1018,5,24.1,0,0,0,10,Clear,clear-night,
"25.0173, 121.5398",2023-12-08T21:00:00,17.4,17.4,12.9,74.41,0,0,,0,0,9.4,7.2,134.9,1017.7,7.6,24.1,0,0,0,10,Clear,clear-night,
"25.0173, 121.5398",2023-12-08T22:00:00,17.2,17.2,12.8,75.34,0,0,,0,0,8.3,6.8,137,1017.3,10.3,24.1,0,0,0,10,Clear,clear-night,
